short_day,HourlyAltimeterSetting,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyRelativeHumidity,month
2017-07-08 00:00:00,29.886249999999993,57.083333333333336,69.29166666666667,67.45833333333333,05
2017-07-09 00:00:00,29.763333333333325,51.370370370370374,63.851851851851855,69.07407407407408,05
2017-07-10 00:00:00,29.86260869565217,51.43478260869565,60.130434782608695,73.69565217391305,05
2017-07-11 00:00:00,29.959285714285716,55.214285714285715,59.17857142857143,87.17857142857143,05
2017-07-12 00:00:00,30.102692307692315,58.0,63.96153846153846,82.57692307692308,05
2017-07-13 00:00:00,30.033076923076933,59.88461538461539,65.57692307692308,83.42307692307692,05
2017-07-14 00:00:00,29.88851851851852,57.370370370370374,70.11111111111111,68.14814814814815,05
2017-07-15 00:00:00,29.843750000000004,56.916666666666664,64.95833333333333,75.66666666666667,05
2017-07-16 00:00:00,29.918333333333333,57.0,68.125,68.66666666666667,05
2017-07-17 00:00:00,29.934166666666673,55.458333333333336,68.83333333333333,64.66666666666667,05
2017-07-18 00:00:00,29.750416666666666,48.666666666666664,65.625,57.75,05
2017-07-19 00:00:00,29.69333333333333,51.375,67.625,59.458333333333336,05
2017-07-20 00:00:00,29.747500000000002,54.42857142857143,66.60714285714286,68.14285714285714,05
2017-07-21 00:00:00,29.815416666666675,53.458333333333336,65.875,68.20833333333333,05
2017-07-22 00:00:00,29.855833333333347,49.458333333333336,66.79166666666667,57.75,05
2017-07-23 00:00:00,29.877096774193557,51.774193548387096,70.61290322580645,53.064516129032256,05
2017-07-24 00:00:00,29.936500000000024,56.075,59.8,87.9,05
2017-07-25 00:00:00,29.890833333333347,54.25,61.333333333333336,78.375,05
2017-07-26 00:00:00,29.794666666666664,57.6,62.53333333333333,85.26666666666667,05
2017-07-27 00:00:00,29.846666666666668,56.03703703703704,63.7037037037037,78.85185185185185,05
2017-07-28 00:00:00,29.806666666666658,57.125,65.04166666666667,76.83333333333333,05
2017-07-29 00:00:00,29.83086956521739,55.82608695652174,63.78260869565217,77.82608695652173,05
2017-07-30 00:00:00,29.981666666666666,55.458333333333336,68.91666666666667,65.79166666666667,05
2017-07-31 00:00:00,30.135833333333334,55.833333333333336,66.125,71.04166666666667,05
